#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57530.19253240          3.16          1.44       341.128        26.780        58.233       116.864
   57530.19727383          2.94          2.00       171.257        13.634       229.794       103.543
   57530.19917068          3.11         11.16       166.427        60.202       235.269       150.117
   57530.20080109          3.52          0.26       319.636        15.444        82.709       105.511
   57530.20107966          5.36          0.26       324.927       -27.619        77.473        62.457
   57530.20111840          4.66          0.20       164.037       -22.775       238.418        67.133
   57530.20221149          2.83          0.31       141.634        62.201       261.094       152.134
   57530.20651581          2.83          0.64       343.140        14.896        61.261       104.981
   57530.20729383          5.01          0.20        80.404       -69.709       324.530        20.307
   57530.20835356          2.99          0.25       154.958         5.343       250.093        95.260
   57530.20864049          4.63          0.20       287.643       -64.548       117.321        25.480
   57530.21137951          2.97          0.44       225.648        71.361       180.673       161.296
   57530.21141309          5.75          0.42       237.475       -33.056       168.629        56.891
   57530.21210137          3.06          0.79       329.715        22.251        76.713       112.326
   57530.21233927          3.23          0.53       115.271        43.997       291.146       133.962
   57530.22122572          3.66          0.20       174.627        -6.945       235.075        82.962
   57530.22365769          5.32          0.20       326.558       -21.358        84.001        68.718
   57530.22740215          3.16          0.61       250.821        17.689       161.132       107.655
   57530.22952583          3.09          0.69       335.376        52.226        77.376       142.304
