#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55696.06231594          2.83          0.50        17.351        59.697       327.348       149.761
   55696.06496596          5.25          0.60       235.535       -73.158       109.938        16.801
   55696.07805632          3.01          3.92       196.117         9.764       154.289        99.695
   55696.07836862          2.71          0.85       126.870        -3.682       223.655        86.275
   55696.08578725          4.30          0.24       197.736       -28.230       155.446        61.700
   55696.08627351          3.10          0.51        19.944        18.042       333.427       108.107
   55696.08926021          2.68          0.66        49.649         0.410       304.808        90.456
   55696.09067155          3.03          0.28       316.424        22.282        38.557       112.328
   55696.09169083          2.69          0.70        22.276        39.909       333.039       129.971
   55696.09202594          4.06          0.20       251.499       -18.796       103.923        71.179
   55696.09210674          4.97          1.24         5.658       -47.656       349.832        42.416
   55696.09873940          4.86          0.20       299.124       -54.509        58.658        35.526
   55696.09879729          3.08          0.66       355.793        58.528         2.119       148.593
   55696.10127373          3.25          1.35       281.703        -4.705        77.076        85.306
   55696.10703808          4.01          0.20       160.378       -20.492       200.500        69.439
   55696.11105397          4.63          0.22       107.268       -36.211       255.105        53.767
   55696.11172546          3.17          0.92        68.942        25.269       293.594       115.296
   55696.11229227          2.89          0.48       233.453        -8.074       129.300        81.881
