#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56783.79142351          3.19          1.29       278.270        43.888       321.084       133.903
   56783.79380032          5.49          0.24       169.845       -26.480        70.296        63.436
   56783.79383873          5.09          0.20       239.707       -66.940         0.262        23.027
   56783.79515194          2.68          0.57       173.677        17.926        66.948       107.845
   56783.79818244          5.82          1.03       185.446       -66.997        56.230        22.919
   56783.80088215          3.99          0.20       143.627       -11.255        99.078        78.673
   56783.80122292          2.88          1.08       347.531        38.486       255.300       128.562
   56783.80173837          3.47          0.68       311.035        15.076       291.986       105.132
   56783.80931311          4.27          0.20       313.545       -13.805       292.183        76.256
   56783.81127098          3.21          0.49       341.942         2.874       264.509        92.951
   56783.81300249          3.10          0.70        58.964        14.385       188.095       104.418
   56783.81369973          5.01          0.20       330.057       -37.525       277.243        52.552
   56783.81572463          3.08          0.30       137.617        -6.768       110.444        83.165
   56783.81925144          2.80          1.08       111.316        20.872       137.987       110.835
   56783.81982248          2.84          2.11       250.448        55.851       359.195       145.829
   56783.82226983          2.93          1.20       114.360        43.062       135.995       133.024
   56783.82440384          2.17          0.99       261.905        20.524       349.309       110.518
   56783.82483914          3.16          0.26       316.428        34.594       294.952       124.654
   56783.82621030          5.11          0.28       293.387       -26.945       318.414        63.095
   56783.82649025          2.95          0.54       268.716        49.543       343.316       139.546
   56783.82745936          4.85          0.30        92.875       -84.310       160.271         5.675
