#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57892.41318322          3.07          0.61       261.782        47.847       214.098       137.830
   57892.42953461          3.53          0.32        26.604        13.436        95.082       103.516
   57892.43432740          4.87          0.22       142.821       -31.396       340.634        58.528
   57892.43672118          2.82          0.86        26.997        -3.224        97.295        86.855
   57892.43692558          3.04          0.91       107.599        34.057        16.705       124.031
   57892.44037471          2.96          0.42       234.968        -2.038       250.627        87.909
   57892.44400535          5.28          0.20       261.475       -39.856       225.358        50.131
   57892.44685744          2.91          0.53       111.018        -1.379        16.931        88.587
   57892.44786623          4.76          0.20       133.941       -37.107       354.418        52.826
   57892.44791623          4.92          1.00       136.124       -47.633       352.272        42.297
   57892.44841667          3.01          0.84       113.717         7.477        14.782        97.440
   57892.44872167          3.03          2.07         8.581        17.891       120.035       107.978
   57892.45465969          2.79          1.52       102.127        25.968        28.595       115.949
   57892.45494655          2.93          0.77       130.390        24.185         0.445       114.127
   57892.45622742          2.83          1.56       113.688        69.124        17.431       159.091
   57892.46076537          3.21          2.55       283.527        32.853       209.489       122.872
   57892.46354250          3.12          0.47       189.521        13.836       304.446       103.746
   57892.46374936          5.48          0.52       170.756       -31.659       323.292        58.248
