#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56509.28281549          2.81          0.26        71.665        59.390        73.850       149.408
   56509.28818907          2.91          0.49        87.733         8.648        59.825        98.650
   56509.29232105          5.40          0.25       212.146       -41.053       296.878        48.885
   56509.29681056          4.85          0.20        23.089       -33.134       127.605        56.935
   56509.29714740          3.48          1.04        99.711        44.624        51.025       134.609
   56509.29718428          3.27          0.61       254.205        -1.933       256.601        88.051
   56509.29751013          3.53          0.50       167.689        14.037       343.242       103.969
   56509.30282681          4.85          0.53       146.960       -19.132         5.908        70.808
   56509.30627493          2.75          0.50       275.889         1.480       238.202        91.491
   56509.30657395          3.05          0.28       246.688         4.758       267.517        94.734
   56509.30790682          2.97          3.41       150.288        45.502         4.368       135.442
