#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57160.19696755          4.62          0.20       278.902       -23.382       117.324        66.629
   57160.19963874          3.13          0.46         1.491         5.218        35.745        95.304
   57160.20121939          3.35          0.43       137.947        20.964       259.835       110.900
   57160.20125064          3.16          2.23       230.979        43.070       166.891       133.012
   57160.20426421          3.16          0.25        15.743        43.274        23.145       133.356
   57160.20630650          3.58          0.20       265.422        -9.796       134.198        80.193
   57160.21246802          3.27          0.46       180.434        35.570       221.425       125.484
   57160.21364051          5.14          0.31        78.057       -31.479       324.288        58.540
   57160.21832749          3.31          1.66       245.022         7.249       158.961        97.208
   57160.22165260          4.21          0.20       113.019       -11.672       292.181        78.295
   57160.22641758          2.87          0.42        25.423        10.540        21.475       100.618
   57160.22879311          2.46          1.43       102.608         6.388       305.144        96.371
   57160.23048663          2.74          0.53       351.990         7.894        56.383        97.978
   57160.23298215          3.04          0.25        18.416        52.081        30.828       142.161
   57160.23418928          2.85          1.12       138.907        -3.506       270.803        86.429
   57160.23428377          5.44          1.57       103.864       -45.602       305.967        44.376
   57160.23523416          4.99          0.23       103.297       -24.128       306.828        65.852
   57160.23565471          4.84          0.22       335.426       -38.335        74.779        51.745
   57160.23651637          4.73          0.20       254.676       -27.753       155.819        62.221
