#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56062.61062970          3.75          0.20        10.124        -8.112       173.275        81.951
   56062.61257608          3.21          0.20       155.411         5.706        28.681        95.644
   56062.61444149          2.80          4.36       279.506        59.761       265.365       149.772
   56062.62159023          4.80          0.25       192.751       -65.989       354.546        23.944
   56062.62175981          2.83          0.78       203.785         3.375       343.623        93.315
   56062.63034659          3.17          0.20        60.062         3.006       130.450        93.033
   56062.63202940          4.89          0.20       351.886       -54.371       199.229        35.698
   56062.63771664          2.84          0.31       113.458         2.570        79.713        92.538
   56062.63894403          2.88          0.98         6.409        -0.141       187.208        89.923
   56062.64281788          5.68          0.60       157.404       -35.616        37.622        54.316
   56062.64453100          4.93          0.39        60.351       -77.464       135.574        12.564
   56062.64818324          3.05          1.76        91.645        27.100       105.275       117.094
   56062.64912595          2.70          0.90       123.768        51.254        73.459       141.216
   56062.65126780          5.57          1.00        37.804       -65.562       160.370        24.488
   56062.65357043          3.33          0.68       248.338        19.046       310.572       109.024
   56062.65448527          5.13          0.21       346.269       -26.931       212.952        63.137
   56062.65657747          5.73          0.29       268.357       -45.636       291.548        44.368
   56062.65690111          3.10          0.78        95.954         2.946       104.142        92.933
   56062.65694954          4.99          0.45        97.811       -27.180       102.341        62.803
   56062.65756167          3.19          4.01       359.859        10.600       200.477       100.665
   56062.65812101          4.02          0.22       211.639         2.882       348.895        92.827
   56062.66674947          2.79          4.07       101.814        -1.927       101.843        88.053
   56062.67339554          3.32          0.65       275.987        31.268       290.099       121.278
   56062.67936772          2.98          2.88        37.168        63.098       170.961       153.146
   56062.68272949          2.98          1.23         3.692         8.254       205.729        98.319
   56062.68506194          4.57          0.20        40.916       -71.699       169.509        18.349
   56062.68537436          2.95          0.37       142.381        45.243        67.957       135.189
   56062.69151461          4.85          0.20       185.272       -31.764        27.307        58.166
   56062.69246212          4.92          0.25       354.382       -43.662       218.554        46.408
   56062.69377309          3.60          0.68       224.313        18.407       349.105       108.362
   56062.69667535          3.07          0.75       348.567        51.479       225.900       141.542
   56062.69731616          2.72          0.79       347.765        -1.134       226.922        88.933
